Gene ID,Adrenal Gland,Cerebral Cortex,Colon,Esophagus,Gallbladder,Heart,Kidney,Liver,Lung,Ovary,Pancreas,Placenta,Prostate,Rectum,Testis,Urinary Bladder
ENSG00000011590,0.4,0.3,0.3,0.7,2,0,0.2,0.1,0.6,0.5,0.2,0.1,1,0.6,79,3
ENSG00000011600,91,43,49,21,136,14,16,54,373,16,4,238,31,52,22,110
ENSG00000011638,43,11,29,75,51,69,20,2,37,124,3,11,46,33,27,81
ENSG00000011677,0,51,0.3,1,0,0,0.1,0,0,0,0,8,0.2,0.2,2,2
ENSG00000012048,1,3,7,5,3,2,1,3,4,3,0.4,6,3,9,23,5
ENSG00000012061,22,20,12,21,28,22,11,7,26,40,6,22,32,13,21,22
ENSG00000012124,3,12,3,2,7,0.4,0.5,1,12,204,0.2,3,3,8,5,15
ENSG00000012171,84,39,27,8,19,7,40,0.8,61,15,6,44,22,12,10,7
ENSG00000012174,16,17,8,9,15,5,9,12,10,23,2,16,17,9,8,13
ENSG00000012211,5,1,5,9,5,3,3,2,10,4,2,10,9,3,4,8
ENSG00000012223,1,0.7,2,0.8,8,2,11,0.7,7,0.8,4,5,226,4,0.6,6
ENSG00000012232,24,29,7,14,16,21,7,1,14,16,3,24,13,7,23,17
ENSG00000012504,40,0,10,0,23,0,19,75,0.4,43,0.6,0,0.3,2,0.8,5
ENSG00000012660,273,149,32,61,148,22,53,91,121,58,5,80,377,33,192,100
ENSG00000012779,12,5,13,17,81,3,4,3,173,3,3,32,18,12,6,127
ENSG00000012817,0,16,22,26,40,0.1,0,7,0.2,0.1,3,12,42,36,26,36
ENSG00000012822,46,53,24,49,77,37,30,12,109,90,11,59,65,37,47,54
ENSG00000012963,27,70,37,37,48,25,26,13,39,52,11,28,40,42,68,44
ENSG00000012983,23,40,23,40,54,8,13,7,39,73,4,34,39,28,20,43
ENSG00000013016,20,121,5,79,15,21,37,11,17,8,0.6,41,18,5,6,29
ENSG00000013275,74,89,71,83,97,44,68,37,72,69,11,106,84,71,92,109
ENSG00000013288,20,26,16,18,35,12,15,13,39,52,6,33,41,13,12,32
ENSG00000013293,7,71,1,0,0.4,0,0.2,0,0,0.4,0.3,0,0.2,1,0.4,0
ENSG00000013297,3,84,3,4,37,2,3,2,8,97,0.1,9,10,3,177,11
ENSG00000013306,74,39,61,85,59,24,62,17,59,48,22,74,78,50,100,61
ENSG00000013364,99,17,125,49,107,16,64,13,143,69,9,60,49,80,56,88
ENSG00000013374,40,37,43,35,56,20,30,25,61,61,9,52,52,43,80,59
ENSG00000013375,26,18,19,15,47,6,11,20,26,31,7,45,88,21,35,27
ENSG00000013392,17,25,6,6,20,6,9,4,11,14,3,8,45,7,34,12
ENSG00000013441,174,63,51,97,169,33,36,39,122,222,25,123,175,77,59,127
ENSG00000013503,12,13,10,15,11,5,11,8,9,16,2,14,12,10,15,12
ENSG00000013523,22,29,13,12,24,11,11,5,25,39,14,19,16,15,92,21
ENSG00000013561,56,57,40,29,43,33,43,24,38,40,7,44,58,40,87,44
ENSG00000013563,14,8,11,17,20,16,11,4,24,14,2,22,17,12,9,21
ENSG00000013573,6,3,9,8,14,2,3,2,11,22,3,12,11,17,15,15
ENSG00000013583,55,25,25,27,36,17,33,47,47,72,9,32,39,15,21,34
ENSG00000013588,4,2,68,18,44,0.2,5,0.9,504,21,0.8,20,8,70,2,64
ENSG00000013619,5,18,2,4,7,2,2,2,5,33,2,4,7,2,35,5
ENSG00000013725,0.9,0.7,4,3,10,0.2,0.7,1,12,2,0.2,0.9,1,5,1,12
ENSG00000013810,4,3,9,8,9,2,1,1,10,2,0.4,17,3,9,72,12
ENSG00000014123,57,46,52,61,73,28,39,32,55,73,12,54,85,53,53,80
ENSG00000014138,4,5,8,8,7,2,3,2,10,13,1,9,8,11,13,8
ENSG00000014164,7,11,8,9,9,4,7,2,14,14,3,16,12,5,37,8
ENSG00000014216,29,25,55,201,72,20,25,11,75,35,12,80,71,46,9,102
ENSG00000014257,6,2,3,65,3,0.2,26,0.1,6,2,0.6,15,8878,6,1,5
ENSG00000014641,141,238,89,74,70,388,107,54,59,64,8,73,92,115,55,101
ENSG00000014824,52,77,52,42,47,32,71,19,39,46,8,39,56,48,34,44
ENSG00000014914,47,6,66,14,62,3,13,2,20,60,0.5,19,16,118,25,15
ENSG00000014919,48,37,41,32,47,20,36,29,31,55,5,36,42,42,35,39
ENSG00000015133,1,2,12,10,11,1,6,1,16,1,2,5,14,8,16,15
ENSG00000015153,7,15,4,5,9,10,3,5,5,8,0.8,7,7,4,6,8
ENSG00000015171,83,183,64,97,124,53,73,30,108,148,17,82,136,65,77,116
ENSG00000015285,9,10,11,9,30,2,4,6,33,4,0.9,30,7,14,4,35
ENSG00000015413,3,0.2,0.9,0.4,9,0.1,316,0,0.3,0.6,139,1,0.7,0.8,86,7
ENSG00000015475,8,25,14,7,17,4,6,11,12,4,1,11,9,14,4,23
ENSG00000015479,3,4,1,2,4,0.8,1,1,3,7,0.5,4,5,2,3,2
ENSG00000015520,0.4,0,0.2,0.8,16,0.1,1,31,0.1,0.4,0.3,0.1,0.3,0.3,2,0.2
ENSG00000015532,12,9,9,10,12,6,9,3,16,24,4,23,26,8,32,15
ENSG00000015568,0.1,0.2,0.1,0.1,0.2,0,0.1,0.1,0.2,0.2,0.1,0.1,0.2,0.2,0.4,0.1
ENSG00000015592,9,272,1,0.1,0.1,0,0.1,0,0,0.1,0,0,0.1,2,0.6,0
ENSG00000015676,25,79,20,34,31,20,18,8,32,47,5,25,34,22,33,29
ENSG00000016082,3,0,1,0.2,0,0,0,0,0.1,0.1,2,20,34,5,5,2
ENSG00000016391,3,19,18,0.9,12,1,63,19,8,4,6,2,15,24,13,2
ENSG00000016402,16,1,7,11,15,0.9,0.4,0.1,12,10,3,0.6,18,7,5,18
ENSG00000016490,0,0.1,1547,0.4,0.6,0,3,0,0,0.1,0.1,0,0.5,2800,1,0.3
ENSG00000016602,0,12,297,827,0.2,0,1,0,0,0,0,0,2,332,1,121
ENSG00000016864,51,38,32,27,62,17,28,26,53,88,6,70,52,45,99,65
ENSG00000017260,49,87,41,36,57,20,37,18,89,53,6,47,171,47,52,57
ENSG00000017427,1,0.3,1,1,8,0.9,0.3,7,1,0.9,0.1,6,8,1,2,6
ENSG00000017483,2,27,11,7,5,1,0.9,0.2,24,5,46,2,6,14,1,16
ENSG00000017797,49,69,64,108,72,29,78,22,69,78,6,88,78,58,37,103
ENSG00000018189,48,153,12,26,31,7,16,9,32,58,3,21,30,19,62,20
ENSG00000018236,70,257,6,14,36,0.5,15,1,8,143,2,0.6,61,7,26,30
ENSG00000018280,5,0.7,0.6,2,6,0.3,0.4,0.9,40,0.3,0.8,10,1,0.4,0.5,6
ENSG00000018408,25,30,22,79,91,17,51,15,80,78,11,87,54,18,14,76
ENSG00000018510,21,30,38,26,37,10,25,15,33,20,4,28,15,38,33,38
ENSG00000018607,0.2,1,0,0,0.1,0,0.1,0,0,0,0,0,0.5,0.1,0.8,0
ENSG00000018610,23,28,24,19,23,12,19,9,33,43,3,29,31,24,24,23
ENSG00000018625,10,830,14,86,27,100,5,0.8,16,64,0.5,4,73,12,16,30
ENSG00000018699,15,14,19,25,21,9,12,7,20,40,3,23,21,21,40,23
ENSG00000018869,6,5,2,3,6,2,3,1,4,9,0.4,5,7,2,10,5
ENSG00000019102,2,5,169,41,54,3,4,0.9,128,0.8,0.3,11,78,211,3,202
ENSG00000019144,11,43,11,8,29,14,9,1,24,20,3,29,17,13,12,13
ENSG00000019169,16,2,5,4,3,3,0.4,59,428,21,0,8,2,3,7,18
ENSG00000019186,0,0.6,0.1,1,0,0,13,0,0,0,0,11,2,0.1,0.1,135
ENSG00000019485,3,6,3,4,4,3,3,0.2,6,13,0.8,6,5,3,3,4
ENSG00000019505,13,165,38,0,84,6,17,0.1,0.3,0.1,4,0,4,36,2,0.2
ENSG00000019549,31,3,27,38,63,10,21,6,26,153,2,45,46,19,16,65
ENSG00000019582,576,433,754,493,1957,177,457,519,3744,717,69,329,489,1041,195,2000
ENSG00000019991,33,4,3,3,24,2,11,23,22,2,0.5,550,7,4,4,17
ENSG00000019995,30,24,9,21,22,13,10,12,17,35,3,17,17,11,38,19
ENSG00000020129,25,330,6,9,18,13,9,1,15,31,2,14,27,5,25,16
ENSG00000020181,9,9,16,34,79,13,10,4,32,42,2,117,101,13,12,57
ENSG00000020219,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0
ENSG00000020256,4,8,6,7,7,2,4,2,7,11,0.8,6,8,6,10,8
ENSG00000020426,12,14,7,11,15,7,9,7,10,15,1,12,16,7,9,13
ENSG00000020577,6,20,6,9,16,31,5,8,16,4,2,14,12,6,71,13
ENSG00000020633,3,1,7,7,21,0.7,1,4,28,2,0.5,3,4,9,6,22
ENSG00000020922,10,10,12,11,16,4,7,4,15,23,2,17,21,17,16,18
ENSG00000021300,6,282,8,4,13,5,8,0.6,17,2,4,1,11,9,16,3
ENSG00000021355,101,24,198,1332,221,25,33,37,176,57,63,82,36,211,19,129
ENSG00000021461,0,0.5,0.1,0.1,0.1,0,0.1,13,0.1,0.5,0.5,0.1,2,0.2,2,0.3
ENSG00000021488,0.1,0.5,0.2,0.2,0.7,0,85,11,0.2,0.5,0,0.4,1,0.4,1,0.2
ENSG00000021574,15,44,20,19,24,5,10,11,19,30,2,18,21,19,26,27
ENSG00000021645,4,35,2,2,3,0.4,0.6,0.1,2,0.3,0.4,1,4,2,3,6
ENSG00000021762,7,7,11,9,14,4,6,0.9,18,13,2,13,22,6,5,13
ENSG00000021776,14,16,15,16,20,4,10,5,16,20,2,20,15,17,23,19
ENSG00000021826,0.4,3,1,3,3,0.7,1,729,1,6,0.1,4,1,0.7,12,1
ENSG00000021852,0,0,0,0,1,0,0,564,19,0,0,0,0,0,0.6,0
ENSG00000022267,64,120,89,555,178,609,20,19,324,143,6,119,362,116,59,393
ENSG00000022277,68,93,54,65,74,37,51,28,71,94,10,79,74,56,85,77
ENSG00000022355,3,213,0,0,0,0,0,0,0,0,0,0,0.2,0,0.3,0
ENSG00000022556,0.4,2,7,14,2,0.1,0.9,0.3,8,0.1,0.5,28,3,3,24,29
ENSG00000022567,3,13,7,4,7,4,10,0.3,12,5,3,15,11,4,40,9
ENSG00000022840,98,76,68,109,94,71,65,36,98,95,17,104,91,88,180,102
ENSG00000022976,6,7,4,4,6,3,5,2,7,10,1,6,8,5,30,6
ENSG00000023041,35,31,39,32,58,12,46,19,48,56,6,48,50,54,33,48
ENSG00000023171,88,52,2,0.8,30,1,14,0.4,3,20,0.4,9,1,2,32,3
ENSG00000023191,47,37,26,47,41,21,29,13,73,60,9,64,54,11,68,45
ENSG00000023228,55,54,49,36,24,74,56,35,25,23,4,27,34,46,26,30
ENSG00000023287,40,91,32,51,50,28,30,25,45,64,7,41,45,26,116,52
ENSG00000023318,52,33,60,45,78,20,32,40,61,43,14,103,71,63,37,65
ENSG00000023330,1420,58,82,66,82,94,41,622,121,40,6,91,58,90,63,123
ENSG00000023445,18,5,35,31,80,3,9,33,32,13,4,7,17,31,18,70
ENSG00000023516,43,102,33,39,50,15,30,17,38,58,4,25,39,32,79,38
ENSG00000023572,20,21,16,14,16,9,10,15,10,8,2,13,47,12,81,13
ENSG00000023608,20,10,6,15,22,8,8,5,15,18,1,17,20,6,52,24
ENSG00000023697,27,21,58,45,40,10,58,46,49,14,7,36,27,63,17,37
ENSG00000023734,183,238,132,142,170,101,131,85,145,125,31,173,145,123,185,165
ENSG00000023839,0.8,0.5,0.8,0.5,74,0.1,37,109,0.6,0.6,0.2,1,0.7,1,2,3
ENSG00000023892,6,6,17,24,26,1,3,2,27,6,5,29,32,19,64,34
ENSG00000023902,29,22,10,24,43,9,4,4,31,15,0.6,21,27,18,73,48
ENSG00000023909,32,20,14,19,37,5,20,59,22,10,4,28,20,15,10,19
ENSG00000024048,29,24,37,25,34,13,25,22,39,41,7,31,34,35,23,35
ENSG00000024422,58,26,39,64,96,36,20,10,230,127,7,160,104,36,38,127
ENSG00000024526,0.2,1,6,6,1,0.1,0.1,1,0.5,0.1,0,12,2,7,29,4
ENSG00000024862,91,54,44,28,57,14,66,56,59,54,13,84,59,46,64,78
ENSG00000025039,28,47,7,43,18,50,46,7,19,6,4,7,21,5,27,16
ENSG00000025156,35,33,13,22,23,25,9,4,27,45,2,22,32,16,114,25
ENSG00000025293,19,33,17,26,31,11,13,9,27,36,3,27,26,18,40,28
ENSG00000025423,4,12,10,14,21,0.1,2,1343,140,11,0.1,10,102,11,52,37
ENSG00000025434,12,6,12,4,25,5,10,18,28,12,2,48,13,14,28,23
ENSG00000025708,18,4,15,19,45,4,7,15,83,2,2,57,16,13,5,48
ENSG00000025770,23,40,21,31,24,13,12,9,51,56,7,42,32,17,70,26
ENSG00000025772,92,70,29,30,50,13,35,14,33,89,8,94,41,43,340,55
ENSG00000025796,75,62,44,43,75,18,33,49,65,107,23,57,82,46,89,58
ENSG00000025800,31,53,28,44,36,23,26,13,39,33,7,51,37,36,59,36
ENSG00000026025,361,134,320,433,1384,213,110,71,1044,4253,56,1082,303,452,292,795
ENSG00000026036,1,2,0.6,0.8,1,0.3,0.5,0.1,2,1,0.3,2,2,0.6,3,0.7
ENSG00000026103,41,12,31,35,54,4,10,32,47,61,0.8,25,35,62,12,40
ENSG00000026297,11,10,18,6,27,2,4,4,15,15,6,14,22,22,6,16
ENSG00000026508,47,40,56,152,160,8,13,12,194,14,12,69,63,67,5,119
ENSG00000026559,2,3,0.5,0.9,1,0.2,0.1,0,0.3,0.5,0.3,10,5,0.6,5,0.3
ENSG00000026652,5,40,3,6,10,1,4,0.4,10,18,0.5,14,5,5,7,5
ENSG00000026751,1,0.2,35,11,23,0.4,1,6,16,6,0.4,2,5,49,1,68
ENSG00000026950,28,22,29,16,70,8,13,10,90,76,2,35,33,42,10,56
ENSG00000027001,16,8,19,23,23,21,28,7,18,14,3,11,34,24,25,20
ENSG00000027075,7,5,8,25,25,7,5,4,38,5,1,30,18,8,6,29
ENSG00000027644,4,0.2,0,0.1,0.2,0.1,3,0,0.1,0,0.1,0.1,1,0.1,6,0.1
ENSG00000027697,129,92,151,144,298,98,48,88,302,110,17,200,127,142,73,237
ENSG00000027847,12,10,8,7,11,4,6,2,10,16,3,15,16,7,17,11
ENSG00000027869,1,0.5,3,2,8,0.4,0.5,2,8,1,0.3,2,2,3,1,8
ENSG00000028116,16,9,18,28,22,9,8,9,21,16,4,21,22,21,27,26
ENSG00000028137,30,14,33,21,98,13,9,33,113,16,3,127,18,36,8,99
ENSG00000028203,30,42,22,30,38,15,16,11,35,30,4,46,32,25,20,33
ENSG00000028277,3,4,4,2,5,0.3,0.5,0.9,6,0.8,0.2,6,3,3,6,10
ENSG00000028310,10,14,7,10,14,6,4,3,18,18,2,13,13,11,24,14
ENSG00000028528,48,49,38,54,56,24,36,21,85,83,7,66,71,47,43,61
ENSG00000028839,10,22,9,11,13,4,6,5,11,13,1,13,20,12,118,13
ENSG00000029153,2,11,4,38,11,0.7,0.7,3,4,0.2,0.2,5,2,4,5,13
ENSG00000029363,60,87,61,66,73,20,35,27,80,119,11,74,85,68,71,73
ENSG00000029364,32,50,44,35,42,9,41,35,41,35,10,43,45,43,25,40
ENSG00000029534,1,6,0.2,0.6,2,14,0.5,0.1,0.6,0.1,0.1,3,0.9,0.2,1,0.8
ENSG00000029559,0,0.4,0,0,0,0,0,0,0,0,0,0.7,0,0,0.1,0
ENSG00000029639,19,8,11,12,10,7,6,7,9,13,1,7,9,14,23,13
ENSG00000029725,48,110,33,39,57,28,33,29,45,50,6,57,69,35,40,50
ENSG00000029993,9,35,30,13,11,3,13,21,17,8,2,145,16,23,24,23
ENSG00000030066,17,11,21,21,28,6,14,10,29,42,4,41,25,26,34,27
ENSG00000030110,43,18,67,37,38,15,14,6,31,17,5,36,20,60,19,61
ENSG00000030304,0.4,0.2,4,3,4,1,0,0.1,2,0.4,0.1,0.8,0.1,5,4,1
ENSG00000030419,4,4,3,29,7,1,2,1,6,4,0.5,4,7,3,3,24
ENSG00000030582,95,57,205,370,354,62,98,56,570,72,25,413,170,145,117,282
ENSG00000031003,49,55,22,27,46,15,17,6,32,57,3,35,54,23,76,57
ENSG00000031081,7,16,13,15,33,16,10,3,68,20,1,33,7,16,4,19
ENSG00000031691,11,18,11,14,14,7,6,3,12,18,1,21,13,11,18,15
ENSG00000031698,109,163,97,101,109,54,67,52,123,137,33,134,98,109,83,146
ENSG00000031823,22,25,14,18,24,11,11,5,30,30,4,22,30,12,44,23
ENSG00000032219,14,33,18,17,26,8,16,21,26,34,3,23,22,19,18,27
ENSG00000032389,9,19,9,11,8,4,7,3,8,5,1,9,9,9,14,12
ENSG00000032444,17,30,16,15,18,6,15,3,66,19,3,26,19,8,53,23
ENSG00000032742,11,10,8,5,16,3,16,6,12,21,1,7,12,9,106,8
ENSG00000033011,10,8,13,6,10,2,7,3,10,9,3,10,12,14,17,12
ENSG00000033030,9,6,10,12,15,3,6,5,14,19,2,13,12,12,17,14
ENSG00000033050,33,49,27,39,42,23,23,9,37,32,5,34,33,35,60,40
ENSG00000033100,46,19,24,21,52,15,11,8,46,25,8,61,43,24,29,53
ENSG00000033122,0.4,14,0.6,0.4,2,0.5,0.6,0.3,0.1,0.3,0.1,0.4,0.5,1,4,0.3
ENSG00000033170,12,38,14,10,23,3,7,2,11,14,2,31,10,16,30,31
ENSG00000033178,15,19,14,19,20,4,8,11,18,16,2,20,19,16,20,22
ENSG00000033327,20,62,19,17,32,15,9,3,47,59,3,48,14,28,19,23
ENSG00000033627,32,132,20,17,31,8,28,9,30,27,3,27,24,22,31,16
ENSG00000033800,18,23,16,26,31,8,11,6,31,50,3,23,31,19,32,28
ENSG00000033867,11,9,13,24,43,4,9,4,12,16,1,12,22,16,19,25
ENSG00000034053,3,84,1,5,2,0.2,0.3,0.2,4,0.9,0.8,2,3,1,12,2
ENSG00000034152,28,8,34,50,82,26,24,47,54,17,8,48,32,30,11,50
ENSG00000034239,1,2,0.3,0.6,0.6,0,0.1,0.1,6,17,0.1,0.5,3,0.3,12,0.8
ENSG00000034510,767,2578,3380,958,1729,341,499,467,2809,3714,147,2473,739,2472,1056,1575
ENSG00000034533,8,7,10,8,15,3,6,4,10,19,1,10,11,15,19,12
ENSG00000034677,33,60,38,37,91,18,37,40,74,58,9,52,50,44,122,79
ENSG00000034693,92,29,20,41,37,19,33,33,34,44,4,38,47,21,50,36
ENSG00000034713,121,195,68,56,92,84,72,37,89,88,10,99,110,57,74,74
ENSG00000034971,3,0,9,44,4,18,0.5,0,10,4,1,1,13,8,6,6
ENSG00000035115,17,14,18,10,31,2,43,1,22,24,13,16,19,21,19,33
ENSG00000035141,24,22,46,35,35,14,27,24,32,30,11,40,45,55,24,43
ENSG00000035403,30,20,69,187,140,100,35,13,110,97,12,142,196,89,92,161
ENSG00000035499,0.3,1,7,3,54,0,3,0.5,1,0.7,0,16,0.8,8,28,3
ENSG00000035664,2,2,4,1,2,6,0.9,0.5,21,0.9,0.2,0.3,5,5,2,1
ENSG00000035681,22,15,22,26,27,9,9,4,27,27,4,27,26,29,14,33
ENSG00000035687,43,62,56,67,65,7,40,23,62,55,7,62,58,58,183,83
ENSG00000035720,0,0,5,2,7,0.1,18,0.8,3,0.2,0.1,0.5,1,6,10,10
ENSG00000035862,281,250,156,248,910,125,91,48,376,1713,23,454,364,171,389,563
ENSG00000035928,40,38,28,31,37,14,31,21,46,66,11,33,42,30,36,40
ENSG00000036054,43,32,32,38,43,14,24,25,36,42,7,48,32,32,42,41
ENSG00000036257,22,33,24,37,35,11,22,13,25,28,4,28,26,23,169,33
ENSG00000036448,2,8,1,0.7,2,415,9,2,3,0.5,0.4,0.9,4,1,9,2
ENSG00000036473,0.5,0.9,16,0.7,1,0.2,0,330,3,0.4,0.8,0,0.7,5,2,0.8
ENSG00000036530,2,26,0.2,0.2,0.9,1,1,0.2,0.4,2,0.3,0.2,1,0.3,2,0.5
ENSG00000036549,19,17,15,18,20,7,17,9,17,36,3,19,23,16,15,23
ENSG00000036565,46,0,3,0,0.1,0,0,0,0.1,0,0,0.1,0.1,7,0.3,0.2
ENSG00000036672,11,32,10,9,5,28,41,16,3,3,5,2,3,9,127,3
ENSG00000036828,0.1,0,0.2,0,16,0,33,0.1,0,2,4,0,0.3,0.4,0.2,0
ENSG00000037042,29,100,8,16,31,14,19,3,34,52,14,25,42,11,31,32
ENSG00000037241,35,33,27,22,29,17,34,30,27,27,5,36,33,26,101,29
ENSG00000037280,8,2,2,4,11,4,8,3,29,5,0.4,21,5,2,9,5
ENSG00000037474,32,30,40,44,49,17,19,21,46,41,6,46,46,44,51,44
ENSG00000037637,10,14,9,15,16,6,7,4,14,19,3,14,18,11,15,12
ENSG00000037749,15,18,15,24,32,10,12,9,21,22,2,36,18,18,12,34
ENSG00000037757,20,13,11,21,22,8,19,8,38,37,5,46,32,17,10,22
ENSG00000037897,16,8,11,10,12,3,18,6,9,17,4,12,13,12,14,12
ENSG00000037965,14,0,0.1,0.2,0.1,0,5,0,0.1,6,0,7,0.1,0,3,0
ENSG00000038002,27,25,23,32,37,5,22,14,29,27,6,21,32,27,37,31
ENSG00000038210,14,6,31,28,22,3,11,37,34,9,3,20,23,30,17,31
ENSG00000038219,13,24,17,16,23,6,13,7,19,38,2,22,18,15,31,21
ENSG00000038274,59,48,68,46,64,35,69,33,81,101,5,65,59,73,44,101
ENSG00000038295,1,2,3,2,8,0.5,2,0.1,5,1,0.6,17,3,3,0.9,6
ENSG00000038358,19,25,17,21,30,9,10,5,32,38,5,28,29,19,51,26
ENSG00000038382,15,39,20,13,30,8,10,3,23,36,2,24,19,18,21,24
ENSG00000038427,52,28,15,5,79,12,7,2,23,0.9,1,145,13,22,11,68
ENSG00000038532,8,16,7,8,7,4,6,2,14,8,1,10,8,7,52,8
ENSG00000038945,24,4,6,4,31,2,4,11,91,6,1,23,3,9,5,20
ENSG00000039068,0.3,3,314,142,114,0.2,59,119,92,3,32,184,259,277,1,95
ENSG00000039123,37,39,38,40,47,18,28,19,38,50,6,41,50,40,69,47
ENSG00000039139,0.3,0.8,0.2,0.2,0.8,0,2,0,4,0.1,0.3,0.1,2,0.1,2,3
ENSG00000039319,22,36,16,17,32,12,14,9,25,34,2,31,26,16,29,28
ENSG00000039523,24,38,9,20,47,21,26,8,74,38,6,64,34,11,33,32
ENSG00000039537,3,0.3,2,1,47,35,2,512,5,7,17,2,1,1,10,0.8
ENSG00000039560,16,9,13,15,38,5,24,17,59,20,2,74,22,15,53,56
ENSG00000039600,0.3,0.1,0.6,0.4,0.4,0.2,0.3,0,0.2,0.1,0,0.4,0.5,0.5,181,0.9
ENSG00000039650,32,11,12,11,21,8,9,3,26,17,4,21,28,15,25,18
ENSG00000039987,0,0.1,15,0,0,0,0,0,0,0,0,0.2,0,22,0.3,0
ENSG00000040199,5,17,19,4,8,1,4,3,6,9,1,5,6,24,19,5
ENSG00000040275,6,7,7,7,11,2,4,2,7,12,0.5,13,6,8,71,10
ENSG00000040341,21,47,12,25,25,17,15,9,15,15,2,15,19,15,13,24
ENSG00000040487,20,11,6,7,11,4,6,5,13,12,4,19,16,6,21,10
ENSG00000040531,29,13,11,11,23,7,19,6,25,27,6,29,25,12,55,23
ENSG00000040608,0.8,16,0.7,0.2,0.2,0.3,0.4,0.5,2,0.2,0.4,1,2,0.2,1,0.4
ENSG00000040633,36,43,25,43,34,11,23,17,38,36,5,45,43,26,43,43
ENSG00000040731,2,67,0.4,0.2,1,0.1,0.2,0,0.1,0.1,0.2,0,13,0.6,2,0.2
ENSG00000040933,12,38,9,10,22,6,5,2,17,12,1,13,11,12,12,22
ENSG00000041353,5,44,14,41,17,0.1,0.9,2,18,0.6,2,4,63,14,6,30
ENSG00000041357,38,35,51,38,48,16,31,30,39,28,3,46,54,45,53,55
ENSG00000041515,2,7,0.2,0.5,0.3,0.9,0.1,2,0.3,0.2,0.1,0.4,0.6,0.2,4,0.3
ENSG00000041802,22,30,28,30,42,11,22,14,32,37,6,37,32,37,42,35
ENSG00000041880,43,20,23,24,33,13,25,10,38,22,2,17,29,22,16,42
ENSG00000041982,6,42,17,29,29,10,24,7,43,1,1,5,59,37,11,51
ENSG00000041988,9,7,4,6,8,4,5,2,9,16,2,9,11,3,11,8
ENSG00000042062,21,2,4,5,11,4,21,5,3,7,0.6,5,5,4,13,17
ENSG00000042088,5,8,7,8,10,1,5,3,7,9,0.9,8,8,11,39,12
ENSG00000042286,12,4,14,16,14,7,7,7,13,10,1,11,13,11,8,13
ENSG00000042304,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0.8,0
ENSG00000042317,6,8,3,3,8,2,5,2,5,13,1,2,6,4,49,6
ENSG00000042429,9,9,8,9,16,5,6,3,9,21,2,11,14,9,10,14
ENSG00000042445,105,47,156,74,94,18,97,116,76,48,14,31,83,167,47,50
ENSG00000042493,18,21,49,142,71,3,69,7,199,8,5,48,51,53,24,80
ENSG00000042753,62,88,52,50,43,19,31,31,60,29,8,99,72,39,53,40
ENSG00000042781,0.7,0.1,0.1,0.1,0.1,0.2,0.3,7,0.1,0.1,0,0,0.1,0,1,0.1
ENSG00000042813,0.1,0,0,0,0.1,0,0.2,0,0,0.3,0,0,0,0,174,0
ENSG00000042832,2,0.4,0.2,0.3,0.7,6,1,0,0.3,0.1,0,0.3,0.8,0.2,2,0.8
ENSG00000042980,2,7,15,2,54,0.4,5,0.5,5,3,0.6,4,6,15,1,18
ENSG00000043039,0,0.9,11,121,10,0,5,0,0.3,0.1,2,8,4,7,5,0.7
ENSG00000043093,17,30,18,27,29,8,16,17,18,19,2,16,21,19,98,26
ENSG00000043143,24,20,12,13,24,7,16,1,28,46,3,14,17,11,17,25
ENSG00000043355,0,9,0,0.1,0,0,0,0,0.1,0,0,0,0.1,0.1,3,0.1
ENSG00000043462,17,9,11,9,40,2,4,11,36,5,1,24,6,15,4,32
ENSG00000043514,16,18,21,27,22,11,14,8,24,29,8,35,39,27,38,28
ENSG00000043591,0.5,17,2,3,0.5,19,2,2,23,0,0.7,119,13,2,1,1
ENSG00000044012,0,0,118,0,3,0,0.2,2,0,0,0,0.3,0,26,0.1,0
ENSG00000044090,31,17,15,20,32,8,18,6,30,60,8,47,40,19,28,30
ENSG00000044115,132,102,142,209,160,97,111,39,203,150,17,182,137,143,61,147
ENSG00000044446,20,8,11,11,25,8,9,17,18,36,5,23,30,12,30,12
ENSG00000044459,4,2,3,4,8,1,2,8,5,15,0.3,5,4,3,11,6
ENSG00000044524,2,8,8,8,46,8,3,7,4,9,0.9,46,75,16,3,41
ENSG00000044574,395,263,380,267,459,196,203,304,421,397,66,818,570,409,484,487
ENSG00000046604,3,1,270,27,113,35,57,18,50,39,19,81,92,270,13,99
ENSG00000046647,17,20,10,14,24,8,13,4,23,46,3,17,19,15,14,19
ENSG00000046651,17,16,23,18,36,6,15,7,34,55,4,18,41,27,35,28
ENSG00000046653,17,869,16,18,15,7,5,0.6,30,9,0.9,3,41,11,7,10
ENSG00000046774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0
ENSG00000046889,3,25,5,6,13,4,4,2,17,7,0.6,20,7,4,4,9
ENSG00000047056,23,42,15,13,19,18,12,4,23,27,3,18,18,15,34,17
ENSG00000047188,19,18,16,20,24,5,10,11,19,19,2,15,22,20,37,21
ENSG00000047230,13,9,16,10,20,4,8,6,16,30,3,13,23,18,5,15
ENSG00000047249,45,106,22,33,31,15,46,9,32,33,4,33,42,22,32,38
ENSG00000047315,57,75,66,57,86,37,42,20,64,71,10,68,71,76,94,87
ENSG00000047346,30,16,17,34,26,10,10,14,24,25,5,13,29,23,40,29
